material_query,record_index,book,page,data_class,k_source,requested_wl_min_um,requested_wl_max_um,record_id,record_label,material_class,final_family,final_specific_model,final_model_name,final_N,final_RMS,final_abs_RMS,final_G_rho,final_model_json,final_source_all_json,final_selection_mode,final_quality_band,final_meets_primary_target,final_meets_secondary_target,best_available_RMS,best_available_N,best_available_family
Ag,4,Ag,Johnson,tabulated_nk,database,0.3,1.1,Ag|Ag|Johnson|4,Ag / Ag / Johnson / rec4,metal,CP,SemiCP,SCP_M3,3.0,0.0254852896402148,0.1687570645399593,1.000000123092168,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/Ag_Ag_Johnson/SCP_M3.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/source_all_json/Ag_Ag_Johnson/cp_semi_analytical_all_tidy3d_pole_residue.json,BEST_AVAILABLE_ABOVE_TARGET_0.005,rough_<=0.05,False,False,0.0254852896402148,3.0,CP
Ag,17,Ag,McPeak,tabulated_nk,database,0.3,1.1,Ag|Ag|McPeak|17,Ag / Ag / McPeak / rec17,metal,CP,SemiCP,SCP_M5,5.0,0.0146530657001646,0.056098010417316,1.0,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/Ag_Ag_McPeak/SCP_M5.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/source_all_json/Ag_Ag_McPeak/cp_semi_analytical_all_tidy3d_pole_residue.json,BEST_AVAILABLE_ABOVE_TARGET_0.005,moderate_<=0.02,False,False,0.0146530657001646,5.0,CP
Ag,13,Ag,Rakic-BB,tabulated_nk,database,0.3,1.1,Ag|Ag|Rakic-BB|13,Ag / Ag / Rakic-BB / rec13,metal,CP,SemiCP,SCP_M3,3.0,0.0017377409089628,0.010571977587246,1.0,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/Ag_Ag_Rakic-BB/SCP_M3.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/source_all_json/Ag_Ag_Rakic-BB/cp_semi_analytical_all_tidy3d_pole_residue.json,PARSIMONY_TARGET_0.005,excellent_<=0.005,True,True,0.0016790115459635,5.0,CP
Ag,14,Ag,Rakic-LD,tabulated_nk,database,0.3,1.1,Ag|Ag|Rakic-LD|14,Ag / Ag / Rakic-LD / rec14,metal,CP,SemiCP,SCP_M2,2.0,0.0025660531064581,0.052132546477221,1.0000000000000004,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/Ag_Ag_Rakic-LD/SCP_M2.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/source_all_json/Ag_Ag_Rakic-LD/cp_semi_analytical_all_tidy3d_pole_residue.json,PARSIMONY_TARGET_0.005,excellent_<=0.005,True,True,0.0008481952662412,4.0,CP
Ag,3,Ag,Werner,tabulated_nk,database,0.3,1.1,Ag|Ag|Werner|3,Ag / Ag / Werner / rec3,metal,CP,SemiCP,SCP_M3,3.0,0.0016325747628449,0.0209778423646893,1.0,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/Ag_Ag_Werner/SCP_M3.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/source_all_json/Ag_Ag_Werner/cp_semi_analytical_all_tidy3d_pole_residue.json,PARSIMONY_TARGET_0.005,excellent_<=0.005,True,True,0.001412171108364,5.0,CP
Ag,2,Ag,Werner-DFT,tabulated_nk,database,0.3,1.1,Ag|Ag|Werner-DFT|2,Ag / Ag / Werner-DFT / rec2,metal,CP,SemiCP,SCP_M5,5.0,0.0147363132640264,0.065939566149984,1.000000000000002,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/Ag_Ag_Werner-DFT/SCP_M5.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/source_all_json/Ag_Ag_Werner-DFT/cp_semi_analytical_all_tidy3d_pole_residue.json,BEST_AVAILABLE_ABOVE_TARGET_0.005,moderate_<=0.02,False,False,0.0147363132640264,5.0,CP
Ag,15,Ag,Yang,tabulated_nk,database,0.3,1.1,Ag|Ag|Yang|15,Ag / Ag / Yang / rec15,metal,CP,SemiCP,SCP_M5,5.0,0.0118140678876368,0.0134180606283224,1.000000012465178,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/Ag_Ag_Yang/SCP_M5.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/source_all_json/Ag_Ag_Yang/cp_semi_analytical_all_tidy3d_pole_residue.json,BEST_AVAILABLE_ABOVE_TARGET_0.005,moderate_<=0.02,False,False,0.0118140678876368,5.0,CP
Al,1,Al,Hagemann,tabulated_nk,database,0.3,1.1,Al|Al|Hagemann|1,Al / Al / Hagemann / rec1,metal,CP,SemiCP,SCP_M5,5.0,0.0098530474406886,0.6755075632016043,1.000000000000001,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/Al_Al_Hagemann/SCP_M5.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/source_all_json/Al_Al_Hagemann/cp_semi_analytical_all_tidy3d_pole_residue.json,BEST_AVAILABLE_ABOVE_TARGET_0.005,good_<=0.01,False,True,0.0098530474406886,5.0,CP
Al,5,Al,McPeak,tabulated_nk,database,0.3,1.1,Al|Al|McPeak|5,Al / Al / McPeak / rec5,metal,CP,SemiCP,SCP_M3,3.0,0.0015054820520643,0.0839801771460597,1.000000000000001,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/Al_Al_McPeak/SCP_M3.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/source_all_json/Al_Al_McPeak/cp_semi_analytical_all_tidy3d_pole_residue.json,PARSIMONY_TARGET_0.005,excellent_<=0.005,True,True,0.000698823007854,5.0,CP
Al,2,Al,Rakic,tabulated_nk,database,0.3,1.1,Al|Al|Rakic|2,Al / Al / Rakic / rec2,metal,CP,SemiCP,SCP_M4,4.0,0.00282718315662,0.2103606227539933,1.0000000000000004,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/Al_Al_Rakic/SCP_M4.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/source_all_json/Al_Al_Rakic/cp_semi_analytical_all_tidy3d_pole_residue.json,PARSIMONY_TARGET_0.005,excellent_<=0.005,True,True,0.0025703647396731,5.0,CP
Al,3,Al,Rakic-BB,tabulated_nk,database,0.3,1.1,Al|Al|Rakic-BB|3,Al / Al / Rakic-BB / rec3,metal,CP,SemiCP,SCP_M3,3.0,0.0015819284549765,0.1158155549472759,1.0,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/Al_Al_Rakic-BB/SCP_M3.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/source_all_json/Al_Al_Rakic-BB/cp_semi_analytical_all_tidy3d_pole_residue.json,PARSIMONY_TARGET_0.005,excellent_<=0.005,True,True,0.0013590731265644,5.0,CP
Al,4,Al,Rakic-LD,tabulated_nk,database,0.3,1.1,Al|Al|Rakic-LD|4,Al / Al / Rakic-LD / rec4,metal,CP,SemiCP,SCP_M3,3.0,0.0010324510102676,0.0479947122425266,1.0000000000000004,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/Al_Al_Rakic-LD/SCP_M3.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/source_all_json/Al_Al_Rakic-LD/cp_semi_analytical_all_tidy3d_pole_residue.json,PARSIMONY_TARGET_0.005,excellent_<=0.005,True,True,0.000234884765855,5.0,CP
Al2O3,7,Al2O3,Boidin,tabulated_n_only_assume_k0,assumed_zero_missing_k,0.3,1.1,Al2O3|Al2O3|Boidin|7,Al2O3 / Al2O3 / Boidin / rec7,oxide,CP,SemiCP,SCP_M1,1.0,0.0004513952683689,0.0012647280588347,1.0,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/Al2O3_Al2O3_Boidin/SCP_M1.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/source_all_json/Al2O3_Al2O3_Boidin/cp_semi_analytical_all_tidy3d_pole_residue.json,PARSIMONY_TARGET_0.005,excellent_<=0.005,True,True,0.0004513952683689,1.0,CP
Al2O3,2,Al2O3,Franta,tabulated_nk,database,0.3,1.1,Al2O3|Al2O3|Franta|2,Al2O3 / Al2O3 / Franta / rec2,oxide,CP,SemiCP,SCP_M1,1.0,0.0005651844190725,0.0015317644595312,1.000000001621759,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/Al2O3_Al2O3_Franta/SCP_M1.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/source_all_json/Al2O3_Al2O3_Franta/cp_semi_analytical_all_tidy3d_pole_residue.json,PARSIMONY_TARGET_0.005,excellent_<=0.005,True,True,2.56078306871693e-05,4.0,CP
Al2O3,5,Al2O3,Querry,tabulated_nk,database,0.3,1.1,Al2O3|Al2O3|Querry|5,Al2O3 / Al2O3 / Querry / rec5,oxide,CP,SemiCP,SCP_M3,3.0,0.0014062860075767,0.0572651935663236,1.0000000000000004,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/Al2O3_Al2O3_Querry/SCP_M3.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/source_all_json/Al2O3_Al2O3_Querry/cp_semi_analytical_all_tidy3d_pole_residue.json,PARSIMONY_TARGET_0.005,excellent_<=0.005,True,True,0.0005822239186518,5.0,CP
Al2O3,3,Al2O3,Querry-e,tabulated_nk,database,0.3,1.1,Al2O3|Al2O3|Querry-e|3,Al2O3 / Al2O3 / Querry-e / rec3,oxide,CP,SemiCP,SCP_M2,2.0,0.0031583728942603,0.0094683604238208,1.0000000000000009,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/Al2O3_Al2O3_Querry-e/SCP_M2.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/source_all_json/Al2O3_Al2O3_Querry-e/cp_semi_analytical_all_tidy3d_pole_residue.json,PARSIMONY_TARGET_0.005,excellent_<=0.005,True,True,0.001224583960351,4.0,CP
Al2O3,4,Al2O3,Querry-o,tabulated_nk,database,0.3,1.1,Al2O3|Al2O3|Querry-o|4,Al2O3 / Al2O3 / Querry-o / rec4,oxide,CP,SemiCP,SCP_M2,2.0,0.0035127389482023,0.0108193286639542,1.000000000000001,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/Al2O3_Al2O3_Querry-o/SCP_M2.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/source_all_json/Al2O3_Al2O3_Querry-o/cp_semi_analytical_all_tidy3d_pole_residue.json,PARSIMONY_TARGET_0.005,excellent_<=0.005,True,True,0.001255798753382,4.0,CP
Al2O3,1,Al2O3,Rodriguez de Marcos,tabulated_nk,database,0.3,1.1,Al2O3|Al2O3|Rodriguez de Marcos|1,Al2O3 / Al2O3 / Rodriguez de Marcos / rec1,oxide,CP,SemiCP,SCP_M1,1.0,0.0009541971918973,0.0026395470125526,1.0,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/Al2O3_Al2O3_Rodriguez_de_Marcos/SCP_M1.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/source_all_json/Al2O3_Al2O3_Rodriguez_de_Marcos/cp_semi_analytical_all_tidy3d_pole_residue.json,PARSIMONY_TARGET_0.005,excellent_<=0.005,True,True,7.358978213601562e-07,4.0,CP
Al2O3,6,Al2O3,Zhukovsky,tabulated_nk,database,0.3,1.1,Al2O3|Al2O3|Zhukovsky|6,Al2O3 / Al2O3 / Zhukovsky / rec6,oxide,CP,SemiCP,SCP_M1,1.0,1.9431042932392536e-05,5.180385311919448e-05,1.0,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/Al2O3_Al2O3_Zhukovsky/SCP_M1.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/source_all_json/Al2O3_Al2O3_Zhukovsky/cp_semi_analytical_all_tidy3d_pole_residue.json,PARSIMONY_TARGET_0.005,excellent_<=0.005,True,True,1.3924816748202352e-06,5.0,CP
AlAs,1,AlAs,Rakic,tabulated_nk,database,0.3,1.1,AlAs|AlAs|Rakic|1,AlAs / AlAs / Rakic / rec1,semiconductor,CP,AnalyticalCP,CP_M5,5.0,0.0057361328072147,0.0967634326545312,1.000000322858938,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/AlAs_AlAs_Rakic/CP_M5.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/source_all_json/AlAs_AlAs_Rakic/cp_analytical_all_tidy3d_pole_residue.json,BEST_AVAILABLE_ABOVE_TARGET_0.005,good_<=0.01,False,True,0.0057361328072147,5.0,CP
AlN,1,AlN,Beliaev1,tabulated_nk,database,0.3,1.1,AlN|AlN|Beliaev1|1,AlN / AlN / Beliaev1 / rec1,nitride_or_carbide,CP,SemiCP,SCP_M1,1.0,0.0005997300635804,0.0026415567914927,1.000000079549636,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/AlN_AlN_Beliaev1/SCP_M1.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/source_all_json/AlN_AlN_Beliaev1/cp_semi_analytical_all_tidy3d_pole_residue.json,PARSIMONY_TARGET_0.005,excellent_<=0.005,True,True,0.0002889236511792,5.0,CP
