material_query,record_index,book,page,data_class,k_source,requested_wl_min_um,requested_wl_max_um,record_id,record_label,material_class,final_family,final_specific_model,final_model_name,final_N,final_RMS,final_abs_RMS,final_G_rho,final_model_json,final_source_all_json,final_selection_mode,final_quality_band,final_meets_primary_target,final_meets_secondary_target,best_available_RMS,best_available_N,best_available_family
Ag,17,Ag,McPeak,tabulated_nk,database,0.3,1.1,Ag|Ag|McPeak|17,Ag / Ag / McPeak / rec17,metal,CP,SemiCP,SCP_M5,5.0,0.0146530657001646,0.056098010417316,1.0,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/Ag_Ag_McPeak/SCP_M5.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/source_all_json/Ag_Ag_McPeak/cp_semi_analytical_all_tidy3d_pole_residue.json,BEST_AVAILABLE_ABOVE_TARGET_0.005,moderate_<=0.02,False,False,0.0146530657001646,5.0,CP
Co,1,Co,Werner-DFT,tabulated_nk,database,0.3,1.1,Co|Co|Werner-DFT|1,Co / Co / Werner-DFT / rec1,metal,CP,SemiCP,SCP_M4,4.0,0.0142927529410384,0.6345778859167246,1.0000000000000024,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/Co_Co_Werner-DFT/SCP_M4.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/source_all_json/Co_Co_Werner-DFT/cp_semi_analytical_all_tidy3d_pole_residue.json,BEST_AVAILABLE_ABOVE_TARGET_0.005,moderate_<=0.02,False,False,0.0142927529410384,4.0,CP
W,2,W,Werner,tabulated_nk,database,0.3,1.1,W|W|Werner|2,W / W / Werner / rec2,metal,CP,SemiCP,SCP_M5,5.0,0.0132358401664221,0.759064038017291,1.0,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/W_W_Werner/SCP_M5.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/source_all_json/W_W_Werner/cp_semi_analytical_all_tidy3d_pole_residue.json,BEST_AVAILABLE_ABOVE_TARGET_0.005,moderate_<=0.02,False,False,0.0132358401664221,5.0,CP
Ti,1,Ti,Werner-DFT,tabulated_nk,database,0.3,1.1,Ti|Ti|Werner-DFT|1,Ti / Ti / Werner-DFT / rec1,metal,CP,AnalyticalCP,CP_M5,5.0,0.0132182983010915,0.468013771620795,1.0000000000000016,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/Ti_Ti_Werner-DFT/CP_M5.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/source_all_json/Ti_Ti_Werner-DFT/cp_analytical_all_tidy3d_pole_residue.json,BEST_AVAILABLE_ABOVE_TARGET_0.005,moderate_<=0.02,False,False,0.0132182983010915,5.0,CP
Cu,4,Cu,Johnson,tabulated_nk,database,0.3,1.1,Cu|Cu|Johnson|4,Cu / Cu / Johnson / rec4,metal,CP,SemiCP,SCP_M5,5.0,0.0126305867535319,0.2377418479839788,1.0,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/Cu_Cu_Johnson/SCP_M5.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/source_all_json/Cu_Cu_Johnson/cp_semi_analytical_all_tidy3d_pole_residue.json,BEST_AVAILABLE_ABOVE_TARGET_0.005,moderate_<=0.02,False,False,0.0126305867535319,5.0,CP
MoSe2,2,MoSe2,Pruszynska-Karbownik-o,tabulated_nk,database,0.3,1.1,MoSe2|MoSe2|Pruszynska-Karbownik-o|2,MoSe2 / MoSe2 / Pruszynska-Karbownik-o / rec2,chalcogenide_or_2D,CP,AnalyticalCP,CP_M5,5.0,0.0123011906623464,0.2634929984468595,1.0,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/MoSe2_MoSe2_Pruszynska-Karbownik-o/CP_M5.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/source_all_json/MoSe2_MoSe2_Pruszynska-Karbownik-o/cp_analytical_all_tidy3d_pole_residue.json,BEST_AVAILABLE_ABOVE_TARGET_0.005,moderate_<=0.02,False,False,0.0123011906623464,5.0,CP
Au,1,Au,Hagemann,tabulated_nk,database,0.3,1.1,Au|Au|Hagemann|1,Au / Au / Hagemann / rec1,metal,CP,SemiCP,SCP_M5,5.0,0.0119937962419519,0.1238722879785589,1.000000000000001,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/Au_Au_Hagemann/SCP_M5.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/source_all_json/Au_Au_Hagemann/cp_semi_analytical_all_tidy3d_pole_residue.json,BEST_AVAILABLE_ABOVE_TARGET_0.005,moderate_<=0.02,False,False,0.0119937962419519,5.0,CP
Ag,15,Ag,Yang,tabulated_nk,database,0.3,1.1,Ag|Ag|Yang|15,Ag / Ag / Yang / rec15,metal,CP,SemiCP,SCP_M5,5.0,0.0118140678876368,0.0134180606283224,1.000000012465178,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/Ag_Ag_Yang/SCP_M5.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/source_all_json/Ag_Ag_Yang/cp_semi_analytical_all_tidy3d_pole_residue.json,BEST_AVAILABLE_ABOVE_TARGET_0.005,moderate_<=0.02,False,False,0.0118140678876368,5.0,CP
Mo,1,Mo,Werner-DFT,tabulated_nk,database,0.3,1.1,Mo|Mo|Werner-DFT|1,Mo / Mo / Werner-DFT / rec1,metal,CP,SemiCP,SCP_M5,5.0,0.0116835970752826,0.3312723358566019,1.0,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/Mo_Mo_Werner-DFT/SCP_M5.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/source_all_json/Mo_Mo_Werner-DFT/cp_semi_analytical_all_tidy3d_pole_residue.json,BEST_AVAILABLE_ABOVE_TARGET_0.005,moderate_<=0.02,False,False,0.0116835970752826,5.0,CP
Ag,1,Ag,Hagemann,tabulated_nk,database,0.3,1.1,Ag|Ag|Hagemann|1,Ag / Ag / Hagemann / rec1,metal,CP,SemiCP,SCP_M4,4.0,0.0104443609636023,0.0601428106204916,1.0000000000000009,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/Ag_Ag_Hagemann/SCP_M4.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/source_all_json/Ag_Ag_Hagemann/cp_semi_analytical_all_tidy3d_pole_residue.json,BEST_AVAILABLE_ABOVE_TARGET_0.005,moderate_<=0.02,False,False,0.0104443609636023,4.0,CP
Ag,8,Ag,Babar,tabulated_nk,database,0.3,1.1,Ag|Ag|Babar|8,Ag / Ag / Babar / rec8,metal,CP,SemiCP,SCP_M5,5.0,0.0100493917517415,0.0340532894473061,1.0000000000000004,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/Ag_Ag_Babar/SCP_M5.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/source_all_json/Ag_Ag_Babar/cp_semi_analytical_all_tidy3d_pole_residue.json,BEST_AVAILABLE_ABOVE_TARGET_0.005,moderate_<=0.02,False,False,0.0100493917517415,5.0,CP
