record_key,N,model_key,public_model,table_epsilon_rms,preview_relative_eps_rms,model_curve
Ag_Ag_Babar,1,CP,CP_M1,0.1702254955444342,0.08432686104210249,data/model_curves/Ag_Ag_Babar/CP_M1_A.json
Ag_Ag_Babar,1,SCP,CP_M1,0.1626013339841945,0.06919197960836002,data/model_curves/Ag_Ag_Babar/CP_M1_B.json
Ag_Ag_Babar,2,RP,RP_M2,0.4620353335083449,0.034441834428934615,data/model_curves/Ag_Ag_Babar/RP_M2.json
Ag_Ag_Babar,2,CP,CP_M2,0.0640264092949659,0.06959587928409039,data/model_curves/Ag_Ag_Babar/CP_M2_A.json
Ag_Ag_Babar,2,SCP,CP_M2,0.022122610830408,0.005791443200428882,data/model_curves/Ag_Ag_Babar/CP_M2_B.json
Ag_Ag_Babar,3,CP,CP_M3,0.0356856803618905,0.026934297868006028,data/model_curves/Ag_Ag_Babar/CP_M3_A.json
Ag_Ag_Babar,3,SCP,CP_M3,0.0113552461257554,0.002471073379544317,data/model_curves/Ag_Ag_Babar/CP_M3_B.json
Ag_Ag_Babar,4,RP,RP_M4,0.0744768715342396,0.005087583253444537,data/model_curves/Ag_Ag_Babar/RP_M4.json
Ag_Ag_Babar,4,CP,CP_M4,0.0175307860980601,0.012189435175507518,data/model_curves/Ag_Ag_Babar/CP_M4_A.json
Ag_Ag_Babar,4,SCP,CP_M4,0.0105780095049884,0.0008588403064381724,data/model_curves/Ag_Ag_Babar/CP_M4_B.json
Ag_Ag_Babar,5,RP,RP_M5,0.044086079317675,0.0028438993134006336,data/model_curves/Ag_Ag_Babar/RP_M5.json
Ag_Ag_Babar,5,CP,CP_M5,0.0137075166767316,0.007326405796843134,data/model_curves/Ag_Ag_Babar/CP_M5_A.json
Ag_Ag_Babar,5,SCP,CP_M5,0.0100493917517415,0.0010863057620800372,data/model_curves/Ag_Ag_Babar/CP_M5_B.json
Ag_Ag_Ciesielski-Ge,1,RP,RP_M1,0.4144413308009867,0.04066219820564298,data/model_curves/Ag_Ag_Ciesielski-Ge/RP_M1.json
Ag_Ag_Ciesielski-Ge,1,CP,CP_M1,0.1561378623037023,0.05573731132057522,data/model_curves/Ag_Ag_Ciesielski-Ge/CP_M1_A.json
Ag_Ag_Ciesielski-Ge,1,SCP,CP_M1,0.152444704634484,0.04747681248381042,data/model_curves/Ag_Ag_Ciesielski-Ge/CP_M1_B.json
Ag_Ag_Ciesielski-Ge,2,CP,CP_M2,0.052739845495874,0.05037389276382024,data/model_curves/Ag_Ag_Ciesielski-Ge/CP_M2_A.json
Ag_Ag_Ciesielski-Ge,2,SCP,CP_M2,0.1412689582788299,0.055857347312906855,data/model_curves/Ag_Ag_Ciesielski-Ge/CP_M2_B.json
Ag_Ag_Ciesielski-Ge,3,CP,CP_M3,0.0382362845511834,0.021812826876262605,data/model_curves/Ag_Ag_Ciesielski-Ge/CP_M3_A.json
Ag_Ag_Ciesielski-Ge,3,SCP,CP_M3,0.0167986822420811,0.006501510079507311,data/model_curves/Ag_Ag_Ciesielski-Ge/CP_M3_B.json
Ag_Ag_Ciesielski-Ge,4,CP,CP_M4,0.015654081213923,0.015550410801428214,data/model_curves/Ag_Ag_Ciesielski-Ge/CP_M4_A.json
Ag_Ag_Ciesielski-Ge,4,SCP,CP_M4,0.0020474164095391,0.0005940050521970266,data/model_curves/Ag_Ag_Ciesielski-Ge/CP_M4_B.json
Ag_Ag_Ciesielski-Ge,5,CP,CP_M5,0.0070528686642858,0.008966943720210969,data/model_curves/Ag_Ag_Ciesielski-Ge/CP_M5_A.json
Ag_Ag_Ciesielski-Ge,5,SCP,CP_M5,0.0009079149338772,0.0004273303376711406,data/model_curves/Ag_Ag_Ciesielski-Ge/CP_M5_B.json
Ag_Ag_Ciesielski-Ni,1,CP,CP_M1,0.1635709396589971,0.0804380618229666,data/model_curves/Ag_Ag_Ciesielski-Ni/CP_M1_A.json
Ag_Ag_Ciesielski-Ni,1,SCP,CP_M1,0.1536777682273924,0.0671768759564465,data/model_curves/Ag_Ag_Ciesielski-Ni/CP_M1_B.json
Ag_Ag_Ciesielski-Ni,2,RP,RP_M2,0.3916145265697352,0.04075681629530636,data/model_curves/Ag_Ag_Ciesielski-Ni/RP_M2.json
Ag_Ag_Ciesielski-Ni,2,CP,CP_M2,0.0751623929411984,0.07530962341753998,data/model_curves/Ag_Ag_Ciesielski-Ni/CP_M2_A.json
Ag_Ag_Ciesielski-Ni,2,SCP,CP_M2,0.0396076886299529,0.015187819376617959,data/model_curves/Ag_Ag_Ciesielski-Ni/CP_M2_B.json
Ag_Ag_Ciesielski-Ni,3,CP,CP_M3,0.061015790913373,0.022299101649201486,data/model_curves/Ag_Ag_Ciesielski-Ni/CP_M3_A.json
Ag_Ag_Ciesielski-Ni,3,SCP,CP_M3,0.0243314318662575,0.008662195028054247,data/model_curves/Ag_Ag_Ciesielski-Ni/CP_M3_B.json
Ag_Ag_Ciesielski-Ni,4,RP,RP_M4,0.1893259686705893,0.019051790238975946,data/model_curves/Ag_Ag_Ciesielski-Ni/RP_M4.json
Ag_Ag_Ciesielski-Ni,4,CP,CP_M4,0.0158098465297529,0.0066017485532277745,data/model_curves/Ag_Ag_Ciesielski-Ni/CP_M4_A.json
Ag_Ag_Ciesielski-Ni,4,SCP,CP_M4,0.0037957736334946,0.0006410693171286461,data/model_curves/Ag_Ag_Ciesielski-Ni/CP_M4_B.json
Ag_Ag_Ciesielski-Ni,5,CP,CP_M5,0.0079816662969315,0.005078937697688602,data/model_curves/Ag_Ag_Ciesielski-Ni/CP_M5_A.json
Ag_Ag_Ciesielski-Ni,5,SCP,CP_M5,0.0009433528103918,0.00027132670958376437,data/model_curves/Ag_Ag_Ciesielski-Ni/CP_M5_B.json
Ag_Ag_Ferrera-298K,1,RP,RP_M1,0.954133274445486,0.04514044466692615,data/model_curves/Ag_Ag_Ferrera-298K/RP_M1.json
Ag_Ag_Ferrera-298K,1,CP,CP_M1,0.2376196106825842,0.15024247224460147,data/model_curves/Ag_Ag_Ferrera-298K/CP_M1_A.json
Ag_Ag_Ferrera-298K,1,SCP,CP_M1,0.2128864530178884,0.10735693730887594,data/model_curves/Ag_Ag_Ferrera-298K/CP_M1_B.json
Ag_Ag_Ferrera-298K,2,RP,RP_M2,0.5662071466042866,0.03928923815312933,data/model_curves/Ag_Ag_Ferrera-298K/RP_M2.json
Ag_Ag_Ferrera-298K,2,CP,CP_M2,0.2087242480321561,0.10187952211470279,data/model_curves/Ag_Ag_Ferrera-298K/CP_M2_A.json
Ag_Ag_Ferrera-298K,2,SCP,CP_M2,0.0397976611640384,0.020864317683862495,data/model_curves/Ag_Ag_Ferrera-298K/CP_M2_B.json
Ag_Ag_Ferrera-298K,3,CP,CP_M3,0.0971780454251129,0.0861706143072766,data/model_curves/Ag_Ag_Ferrera-298K/CP_M3_A.json
Ag_Ag_Ferrera-298K,3,SCP,CP_M3,0.2412494285483713,0.0890099171065647,data/model_curves/Ag_Ag_Ferrera-298K/CP_M3_B.json
Ag_Ag_Ferrera-298K,4,CP,CP_M4,0.0830289402353199,0.06012594047944302,data/model_curves/Ag_Ag_Ferrera-298K/CP_M4_A.json
Ag_Ag_Ferrera-298K,4,SCP,CP_M4,0.35408302768661,0.029519608509804937,data/model_curves/Ag_Ag_Ferrera-298K/CP_M4_B.json
Ag_Ag_Ferrera-298K,5,RP,RP_M5,0.2704095796214268,0.02249864905291161,data/model_curves/Ag_Ag_Ferrera-298K/RP_M5.json
Ag_Ag_Ferrera-298K,5,CP,CP_M5,0.0543011230638244,0.035186974780395563,data/model_curves/Ag_Ag_Ferrera-298K/CP_M5_A.json
Ag_Ag_Ferrera-298K,5,SCP,CP_M5,0.1608540653192254,0.014520566464349731,data/model_curves/Ag_Ag_Ferrera-298K/CP_M5_B.json
Ag_Ag_Ferrera-404K,1,CP,CP_M1,0.2247316481987104,0.13720724554745325,data/model_curves/Ag_Ag_Ferrera-404K/CP_M1_A.json
Ag_Ag_Ferrera-404K,1,SCP,CP_M1,0.2051947318941275,0.10322744269706868,data/model_curves/Ag_Ag_Ferrera-404K/CP_M1_B.json
Ag_Ag_Ferrera-404K,2,CP,CP_M2,0.0730160796328074,0.07235907564251207,data/model_curves/Ag_Ag_Ferrera-404K/CP_M2_A.json
Ag_Ag_Ferrera-404K,2,SCP,CP_M2,0.02921852527477,0.018447318866412498,data/model_curves/Ag_Ag_Ferrera-404K/CP_M2_B.json
Ag_Ag_Ferrera-404K,3,CP,CP_M3,0.1118278040543312,0.12150264239633116,data/model_curves/Ag_Ag_Ferrera-404K/CP_M3_A.json
Ag_Ag_Ferrera-404K,3,SCP,CP_M3,0.1878340040249417,0.10570390471388329,data/model_curves/Ag_Ag_Ferrera-404K/CP_M3_B.json
Ag_Ag_Ferrera-404K,4,CP,CP_M4,0.0643625097428109,0.062265443997776115,data/model_curves/Ag_Ag_Ferrera-404K/CP_M4_A.json
Ag_Ag_Ferrera-404K,4,SCP,CP_M4,0.3001271273409828,0.03488902859939123,data/model_curves/Ag_Ag_Ferrera-404K/CP_M4_B.json
Ag_Ag_Ferrera-404K,5,CP,CP_M5,0.0451556690358397,0.046079663516889226,data/model_curves/Ag_Ag_Ferrera-404K/CP_M5_A.json
Ag_Ag_Ferrera-404K,5,SCP,CP_M5,0.1738693640293866,0.06685564149635176,data/model_curves/Ag_Ag_Ferrera-404K/CP_M5_B.json
Ag_Ag_Ferrera-501K,1,CP,CP_M1,0.2210135749313945,0.1457800919943326,data/model_curves/Ag_Ag_Ferrera-501K/CP_M1_A.json
Ag_Ag_Ferrera-501K,1,SCP,CP_M1,0.1917393316997737,0.09575306226571431,data/model_curves/Ag_Ag_Ferrera-501K/CP_M1_B.json
Ag_Ag_Ferrera-501K,2,CP,CP_M2,0.2181562016961021,0.13553839260704031,data/model_curves/Ag_Ag_Ferrera-501K/CP_M2_A.json
Ag_Ag_Ferrera-501K,2,SCP,CP_M2,0.021977405941958,0.012519158088576555,data/model_curves/Ag_Ag_Ferrera-501K/CP_M2_B.json
Ag_Ag_Ferrera-501K,3,CP,CP_M3,0.0943522167806566,0.10627392943853531,data/model_curves/Ag_Ag_Ferrera-501K/CP_M3_A.json
Ag_Ag_Ferrera-501K,4,CP,CP_M4,0.0529372170289414,0.04862240330044286,data/model_curves/Ag_Ag_Ferrera-501K/CP_M4_A.json
Ag_Ag_Ferrera-501K,4,SCP,CP_M4,0.1959985708793426,0.07569039800833877,data/model_curves/Ag_Ag_Ferrera-501K/CP_M4_B.json
Ag_Ag_Ferrera-501K,5,CP,CP_M5,0.0386854771981394,0.03834183875132109,data/model_curves/Ag_Ag_Ferrera-501K/CP_M5_A.json
Ag_Ag_Ferrera-501K,5,SCP,CP_M5,0.1514487955597898,0.0539332304266168,data/model_curves/Ag_Ag_Ferrera-501K/CP_M5_B.json
Ag_Ag_Ferrera-600K,1,CP,CP_M1,0.1811540313744793,0.09376505412171049,data/model_curves/Ag_Ag_Ferrera-600K/CP_M1_A.json
Ag_Ag_Ferrera-600K,1,SCP,CP_M1,0.1712249845153212,0.0788110097361051,data/model_curves/Ag_Ag_Ferrera-600K/CP_M1_B.json
Ag_Ag_Ferrera-600K,2,CP,CP_M2,0.0350525662300607,0.028696212071309762,data/model_curves/Ag_Ag_Ferrera-600K/CP_M2_A.json
Ag_Ag_Ferrera-600K,2,SCP,CP_M2,0.0171869793206499,0.00655850161965995,data/model_curves/Ag_Ag_Ferrera-600K/CP_M2_B.json
Ag_Ag_Ferrera-600K,3,RP,RP_M3,0.1445193879536307,0.018504394026234192,data/model_curves/Ag_Ag_Ferrera-600K/RP_M3.json
Ag_Ag_Ferrera-600K,3,CP,CP_M3,0.023074323706013,0.014189200344858748,data/model_curves/Ag_Ag_Ferrera-600K/CP_M3_A.json
Ag_Ag_Ferrera-600K,3,SCP,CP_M3,0.0160079299098117,0.006324209746661615,data/model_curves/Ag_Ag_Ferrera-600K/CP_M3_B.json
Ag_Ag_Ferrera-600K,4,RP,RP_M4,0.1443418876283685,0.017866854833958962,data/model_curves/Ag_Ag_Ferrera-600K/RP_M4.json
Ag_Ag_Ferrera-600K,4,CP,CP_M4,0.0229821568328815,0.014226384184566834,data/model_curves/Ag_Ag_Ferrera-600K/CP_M4_A.json
Ag_Ag_Ferrera-600K,4,SCP,CP_M4,0.0175200124153373,0.007226550613427277,data/model_curves/Ag_Ag_Ferrera-600K/CP_M4_B.json
Ag_Ag_Ferrera-600K,5,CP,CP_M5,0.0318199842884793,0.03287362555938483,data/model_curves/Ag_Ag_Ferrera-600K/CP_M5_A.json
Ag_Ag_Ferrera-600K,5,SCP,CP_M5,0.2116225759209222,0.02367828232492821,data/model_curves/Ag_Ag_Ferrera-600K/CP_M5_B.json
Ag_Ag_Jiang,1,CP,CP_M1,0.1276528605896638,0.06582981131972307,data/model_curves/Ag_Ag_Jiang/CP_M1_A.json
Ag_Ag_Jiang,1,SCP,CP_M1,0.1233931066245541,0.056926315996573974,data/model_curves/Ag_Ag_Jiang/CP_M1_B.json
Ag_Ag_Jiang,2,RP,RP_M2,0.4964331462708915,0.03709405146109857,data/model_curves/Ag_Ag_Jiang/RP_M2.json
Ag_Ag_Jiang,2,CP,CP_M2,0.0749899823985831,0.08146214135607494,data/model_curves/Ag_Ag_Jiang/CP_M2_A.json
Ag_Ag_Jiang,2,SCP,CP_M2,0.0246689985205911,0.010681046459946001,data/model_curves/Ag_Ag_Jiang/CP_M2_B.json
Ag_Ag_Jiang,3,RP,RP_M3,0.4680803216590526,0.03222100155272321,data/model_curves/Ag_Ag_Jiang/RP_M3.json
Ag_Ag_Jiang,3,CP,CP_M3,0.054420801784189,0.036802047377775024,data/model_curves/Ag_Ag_Jiang/CP_M3_A.json
Ag_Ag_Jiang,3,SCP,CP_M3,0.0122018507003083,0.002673836541695996,data/model_curves/Ag_Ag_Jiang/CP_M3_B.json
Ag_Ag_Jiang,4,CP,CP_M4,0.0089613150032654,0.0036557727052523113,data/model_curves/Ag_Ag_Jiang/CP_M4_A.json
Ag_Ag_Jiang,4,SCP,CP_M4,0.0035896730684492,0.0005959379299651572,data/model_curves/Ag_Ag_Jiang/CP_M4_B.json
Ag_Ag_Jiang,5,CP,CP_M5,0.0053002171784919,0.0031339880810379514,data/model_curves/Ag_Ag_Jiang/CP_M5_A.json
Ag_Ag_Jiang,5,SCP,CP_M5,0.0006159545866618,0.00016680404165062297,data/model_curves/Ag_Ag_Jiang/CP_M5_B.json
Ag_Ag_Johnson,1,CP,CP_M1,0.1960603489352956,0.1312616637563399,data/model_curves/Ag_Ag_Johnson/CP_M1_A.json
Ag_Ag_Johnson,1,SCP,CP_M1,0.1659225262874781,0.07630538948355396,data/model_curves/Ag_Ag_Johnson/CP_M1_B.json
Ag_Ag_Johnson,2,RP,RP_M2,0.4502103122321679,0.037899760490465444,data/model_curves/Ag_Ag_Johnson/RP_M2.json
Ag_Ag_Johnson,2,CP,CP_M2,0.0908808475176632,0.10154933776625041,data/model_curves/Ag_Ag_Johnson/CP_M2_A.json
Ag_Ag_Johnson,2,SCP,CP_M2,0.0337758714393772,0.015207030367570155,data/model_curves/Ag_Ag_Johnson/CP_M2_B.json
Ag_Ag_Johnson,3,RP,RP_M3,0.3094136987366625,0.025252146960894683,data/model_curves/Ag_Ag_Johnson/RP_M3.json
Ag_Ag_Johnson,3,CP,CP_M3,0.0532621539917157,0.046237648378688816,data/model_curves/Ag_Ag_Johnson/CP_M3_A.json
Ag_Ag_Johnson,3,SCP,CP_M3,0.0254852896402148,0.005392138836265614,data/model_curves/Ag_Ag_Johnson/CP_M3_B.json
Ag_Ag_Johnson,4,CP,CP_M4,0.0488798996001134,0.04174385457590829,data/model_curves/Ag_Ag_Johnson/CP_M4_A.json
Ag_Ag_Johnson,4,SCP,CP_M4,0.0259629102667759,0.007646462115906359,data/model_curves/Ag_Ag_Johnson/CP_M4_B.json
Ag_Ag_Johnson,5,CP,CP_M5,0.0416798545017537,0.03457249176503681,data/model_curves/Ag_Ag_Johnson/CP_M5_A.json
Ag_Ag_Rakic-BB,1,RP,RP_M1,0.5228992371633242,0.041632507730016734,data/model_curves/Ag_Ag_Rakic-BB/RP_M1.json
Ag_Ag_Rakic-BB,1,CP,CP_M1,0.1537887566219174,0.07796703120968271,data/model_curves/Ag_Ag_Rakic-BB/CP_M1_A.json
Ag_Ag_Rakic-BB,1,SCP,CP_M1,0.1485314603909526,0.06850268478220775,data/model_curves/Ag_Ag_Rakic-BB/CP_M1_B.json
Ag_Ag_Rakic-BB,2,CP,CP_M2,0.1312164123933147,0.053279926345321395,data/model_curves/Ag_Ag_Rakic-BB/CP_M2_A.json
Ag_Ag_Rakic-BB,2,SCP,CP_M2,0.0054594495243856,0.002457539861776252,data/model_curves/Ag_Ag_Rakic-BB/CP_M2_B.json
Ag_Ag_Rakic-BB,3,RP,RP_M3,0.0696067408417498,0.012746430552450966,data/model_curves/Ag_Ag_Rakic-BB/RP_M3.json
Ag_Ag_Rakic-BB,3,CP,CP_M3,0.0110731607498841,0.006237724615793006,data/model_curves/Ag_Ag_Rakic-BB/CP_M3_A.json
Ag_Ag_Rakic-BB,3,SCP,CP_M3,0.0017377409089628,0.0004341413653206404,data/model_curves/Ag_Ag_Rakic-BB/CP_M3_B.json
Ag_Ag_Rakic-BB,4,CP,CP_M4,0.0019987628498859,0.0011361719980493305,data/model_curves/Ag_Ag_Rakic-BB/CP_M4_A.json
Ag_Ag_Rakic-BB,4,SCP,CP_M4,0.0017196518484918,0.00025009213622495145,data/model_curves/Ag_Ag_Rakic-BB/CP_M4_B.json
Ag_Ag_Rakic-BB,5,RP,RP_M5,0.0038187760921078,0.00033195175819426495,data/model_curves/Ag_Ag_Rakic-BB/RP_M5.json
Ag_Ag_Rakic-BB,5,CP,CP_M5,0.0019866525688532,0.0011095369065138902,data/model_curves/Ag_Ag_Rakic-BB/CP_M5_A.json
Ag_Ag_Rakic-BB,5,SCP,CP_M5,0.0016790115459635,0.00013437157186126778,data/model_curves/Ag_Ag_Rakic-BB/CP_M5_B.json
Ag_Ag_Werner-DFT,1,CP,CP_M1,0.2672737597000053,0.07939347447215392,data/model_curves/Ag_Ag_Werner-DFT/CP_M1_A.json
Ag_Ag_Werner-DFT,1,SCP,CP_M1,0.2628466991868965,0.06312185037592911,data/model_curves/Ag_Ag_Werner-DFT/CP_M1_B.json
Ag_Ag_Werner-DFT,2,CP,CP_M2,0.0450014260441192,0.02798041739993527,data/model_curves/Ag_Ag_Werner-DFT/CP_M2_A.json
Ag_Ag_Werner-DFT,2,SCP,CP_M2,0.0236296491151247,0.00869389228777844,data/model_curves/Ag_Ag_Werner-DFT/CP_M2_B.json
Ag_Ag_Werner-DFT,3,CP,CP_M3,0.0304611086827767,0.022791568063591217,data/model_curves/Ag_Ag_Werner-DFT/CP_M3_A.json
Ag_Ag_Werner-DFT,3,SCP,CP_M3,0.0155075898813662,0.0026448341504252764,data/model_curves/Ag_Ag_Werner-DFT/CP_M3_B.json
Ag_Ag_Werner-DFT,4,CP,CP_M4,0.0185245393335348,0.008325003733246735,data/model_curves/Ag_Ag_Werner-DFT/CP_M4_A.json
Ag_Ag_Werner-DFT,4,SCP,CP_M4,0.0151469430695759,0.0019015638832148114,data/model_curves/Ag_Ag_Werner-DFT/CP_M4_B.json
Ag_Ag_Werner-DFT,5,RP,RP_M5,0.0671602901450215,0.015654087151973767,data/model_curves/Ag_Ag_Werner-DFT/RP_M5.json
Ag_Ag_Werner-DFT,5,CP,CP_M5,0.0176990243763591,0.007270972308414148,data/model_curves/Ag_Ag_Werner-DFT/CP_M5_A.json
Ag_Ag_Werner-DFT,5,SCP,CP_M5,0.0147363132640264,0.002201485662930679,data/model_curves/Ag_Ag_Werner-DFT/CP_M5_B.json
Ag_Ag_Werner,1,RP,RP_M1,0.3431366375811901,0.054193976709137254,data/model_curves/Ag_Ag_Werner/RP_M1.json
Ag_Ag_Werner,1,CP,CP_M1,0.0930907428399241,0.045980077725186974,data/model_curves/Ag_Ag_Werner/CP_M1_A.json
Ag_Ag_Werner,1,SCP,CP_M1,0.0907058930298913,0.04178343935762478,data/model_curves/Ag_Ag_Werner/CP_M1_B.json
Ag_Ag_Werner,2,CP,CP_M2,0.075095623514462,0.048658143739596996,data/model_curves/Ag_Ag_Werner/CP_M2_A.json
Ag_Ag_Werner,2,SCP,CP_M2,0.031713920465917,0.010859910168750217,data/model_curves/Ag_Ag_Werner/CP_M2_B.json
Ag_Ag_Werner,3,CP,CP_M3,0.0151709072514475,0.011715108766318713,data/model_curves/Ag_Ag_Werner/CP_M3_A.json
Ag_Ag_Werner,3,SCP,CP_M3,0.0016325747628449,0.0005932937259182342,data/model_curves/Ag_Ag_Werner/CP_M3_B.json
Ag_Ag_Werner,4,CP,CP_M4,0.0144228093949213,0.011951103058595713,data/model_curves/Ag_Ag_Werner/CP_M4_A.json
Ag_Ag_Werner,4,SCP,CP_M4,0.001557636934601,0.0005404410654566399,data/model_curves/Ag_Ag_Werner/CP_M4_B.json
Ag_Ag_Werner,5,RP,RP_M5,0.0969421187611973,0.01709097647774938,data/model_curves/Ag_Ag_Werner/RP_M5.json
Ag_Ag_Werner,5,CP,CP_M5,0.0102310605564544,0.008516716710195089,data/model_curves/Ag_Ag_Werner/CP_M5_A.json
Ag_Ag_Werner,5,SCP,CP_M5,0.001412171108364,0.0005564308652285403,data/model_curves/Ag_Ag_Werner/CP_M5_B.json
Ag_Ag_Yang,1,CP,CP_M1,0.1918378984587548,0.10297780918888146,data/model_curves/Ag_Ag_Yang/CP_M1_A.json
Ag_Ag_Yang,1,SCP,CP_M1,0.1804155079661286,0.08327496413864503,data/model_curves/Ag_Ag_Yang/CP_M1_B.json
Ag_Ag_Yang,2,CP,CP_M2,0.0347208898316774,0.026211787054659715,data/model_curves/Ag_Ag_Yang/CP_M2_A.json
Ag_Ag_Yang,2,SCP,CP_M2,0.0199491301928952,0.008448372818319255,data/model_curves/Ag_Ag_Yang/CP_M2_B.json
Ag_Ag_Yang,3,CP,CP_M3,0.025214846189794,0.01820488187507293,data/model_curves/Ag_Ag_Yang/CP_M3_A.json
Ag_Ag_Yang,3,SCP,CP_M3,0.0133827941059319,0.0013376740657470318,data/model_curves/Ag_Ag_Yang/CP_M3_B.json
Ag_Ag_Yang,4,RP,RP_M4,0.1223274197096222,0.009653262972260181,data/model_curves/Ag_Ag_Yang/RP_M4.json
Ag_Ag_Yang,4,CP,CP_M4,0.0226467179208206,0.016778126242141707,data/model_curves/Ag_Ag_Yang/CP_M4_A.json
Ag_Ag_Yang,4,SCP,CP_M4,0.0118271175098573,0.0006818898668133505,data/model_curves/Ag_Ag_Yang/CP_M4_B.json
Ag_Ag_Yang,5,RP,RP_M5,0.1386646311417574,0.011007075211706125,data/model_curves/Ag_Ag_Yang/RP_M5.json
Ag_Ag_Yang,5,CP,CP_M5,0.0223424458188318,0.016232704327325632,data/model_curves/Ag_Ag_Yang/CP_M5_A.json
Ag_Ag_Yang,5,SCP,CP_M5,0.0118140678876368,0.0004543170978144809,data/model_curves/Ag_Ag_Yang/CP_M5_B.json
Al2O3_Al2O3_Franta,1,RP,RP_M1,0.0012141408397079,0.001224082680074269,data/model_curves/Al2O3_Al2O3_Franta/RP_M1.json
Al2O3_Al2O3_Franta,1,CP,CP_M1,0.000827505493658,0.0008292638319998779,data/model_curves/Al2O3_Al2O3_Franta/CP_M1_A.json
Al2O3_Al2O3_Franta,1,SCP,CP_M1,0.0005651844190725,0.0005598003872281886,data/model_curves/Al2O3_Al2O3_Franta/CP_M1_B.json
Al2O3_Al2O3_Franta,2,RP,RP_M2,0.0013027376252026,0.00131491110751085,data/model_curves/Al2O3_Al2O3_Franta/RP_M2.json
Al2O3_Al2O3_Franta,2,CP,CP_M2,0.0001072188809361,0.00010797403785447145,data/model_curves/Al2O3_Al2O3_Franta/CP_M2_A.json
Al2O3_Al2O3_Franta,2,SCP,CP_M2,7.748984145222385e-05,7.904422344960708e-05,data/model_curves/Al2O3_Al2O3_Franta/CP_M2_B.json
Al2O3_Al2O3_Franta,3,CP,CP_M3,2.6124724167181285e-05,2.668506261744014e-05,data/model_curves/Al2O3_Al2O3_Franta/CP_M3_A.json
Al2O3_Al2O3_Franta,3,SCP,CP_M3,4.030439563445573e-05,4.078791213041531e-05,data/model_curves/Al2O3_Al2O3_Franta/CP_M3_B.json
Al2O3_Al2O3_Franta,4,CP,CP_M4,2.56078306871693e-05,2.617693135758727e-05,data/model_curves/Al2O3_Al2O3_Franta/CP_M4_A.json
Al2O3_Al2O3_Franta,4,SCP,CP_M4,8.28720305382794e-05,8.45820874949298e-05,data/model_curves/Al2O3_Al2O3_Franta/CP_M4_B.json
Al2O3_Al2O3_Franta,5,CP,CP_M5,0.0001008598445576,0.00010251350527651053,data/model_curves/Al2O3_Al2O3_Franta/CP_M5_A.json
Al2O3_Al2O3_Franta,5,SCP,CP_M5,8.881665214940492e-05,9.06564665476691e-05,data/model_curves/Al2O3_Al2O3_Franta/CP_M5_B.json
Al2O3_Al2O3_Querry-e,1,RP,RP_M1,0.0118165142461923,0.0118482867146295,data/model_curves/Al2O3_Al2O3_Querry-e/RP_M1.json
Al2O3_Al2O3_Querry-e,1,CP,CP_M1,0.0125183989838882,0.012544390488061963,data/model_curves/Al2O3_Al2O3_Querry-e/CP_M1_A.json
Al2O3_Al2O3_Querry-e,1,SCP,CP_M1,0.0093910133606991,0.009418170621276234,data/model_curves/Al2O3_Al2O3_Querry-e/CP_M1_B.json
Al2O3_Al2O3_Querry-e,2,SCP,CP_M2,0.0031583728942603,0.0031695033677181577,data/model_curves/Al2O3_Al2O3_Querry-e/CP_M2_B.json
Al2O3_Al2O3_Querry-e,3,CP,CP_M3,0.0085987064051007,0.008623713591388407,data/model_curves/Al2O3_Al2O3_Querry-e/CP_M3_A.json
Al2O3_Al2O3_Querry-e,3,SCP,CP_M3,0.0017432739661368,0.0017541720048287201,data/model_curves/Al2O3_Al2O3_Querry-e/CP_M3_B.json
Al2O3_Al2O3_Querry-e,4,CP,CP_M4,0.0085873703257731,0.008612390803089459,data/model_curves/Al2O3_Al2O3_Querry-e/CP_M4_A.json
Al2O3_Al2O3_Querry-e,4,SCP,CP_M4,0.001224583960351,0.001232974798333351,data/model_curves/Al2O3_Al2O3_Querry-e/CP_M4_B.json
Al2O3_Al2O3_Querry-e,5,CP,CP_M5,0.0085782093885759,0.008603905042571854,data/model_curves/Al2O3_Al2O3_Querry-e/CP_M5_A.json
Al2O3_Al2O3_Querry-e,5,SCP,CP_M5,0.0037929213735695,0.00381421541208778,data/model_curves/Al2O3_Al2O3_Querry-e/CP_M5_B.json
Al2O3_Al2O3_Querry-o,1,RP,RP_M1,0.0131967391347277,0.01323209458969701,data/model_curves/Al2O3_Al2O3_Querry-o/RP_M1.json
Al2O3_Al2O3_Querry-o,1,CP,CP_M1,0.0131963447752196,0.013232537060543217,data/model_curves/Al2O3_Al2O3_Querry-o/CP_M1_A.json
Al2O3_Al2O3_Querry-o,2,CP,CP_M2,0.008890706428873,0.008915604042297125,data/model_curves/Al2O3_Al2O3_Querry-o/CP_M2_A.json
Al2O3_Al2O3_Querry-o,2,SCP,CP_M2,0.0035127389482023,0.003524191536946461,data/model_curves/Al2O3_Al2O3_Querry-o/CP_M2_B.json
Al2O3_Al2O3_Querry-o,3,CP,CP_M3,0.0084883224849524,0.00851199365165766,data/model_curves/Al2O3_Al2O3_Querry-o/CP_M3_A.json
Al2O3_Al2O3_Querry-o,3,SCP,CP_M3,0.0015668962335811,0.0015766647739093977,data/model_curves/Al2O3_Al2O3_Querry-o/CP_M3_B.json
Al2O3_Al2O3_Querry-o,4,CP,CP_M4,0.0081564724597709,0.008178825263980186,data/model_curves/Al2O3_Al2O3_Querry-o/CP_M4_A.json
