record_key,material,book,page,recommended,N,family,public_family,public_model_code,internal_model_code,epsilon_rms,absolute_rms,raw_epsilon_rms,raw_absolute_rms,min_im_eps,G_rho,G_rho_excess,G_class,FDTD_ready,FDTD_status,native_fit_status,selected,model_json,model_curve,fitting_grid_points,raw_database_points,fit_wl_min_um,fit_wl_max_um,n_input_points,source_output_dir,log_file,run_status,error,source_record_key
Si_Si_Franta-400K,Si,Si,Franta-400K,False,5,RP,RP,RP_M5,VF_RP_MS256_G075_3D_DX5,0.0014041644816426,0.0400694519527276,0.001384732307053,0.0389722209834325,9.99999999681811e-08,1.0000039259188975,3.925918897529357e-06,G_UNSTABLE_OR_NOT_RUN,False,NOT_FDTD_READY_G_UNSTABLE,G_UNSTABLE_MULTISTART_SINGLE_ROUTE,False,,,experimental/Si_Si_Franta-400K/fitting_grid_points.json,experimental/Si_Si_Franta-400K/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Franta-400K_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Franta-400K_0.3_1.1um/run.log,OK,,VISNIR_ANY_Si_Franta-400K_0.3_1.1um
Si_Si_Wang-55C,Si,Si,Wang-55C,False,1,RP,RP,RP_M1,VF_RP_MS256_G075_3D_DX5,0.0022988185381437,0.043969433747284,0.0022988185381437,0.043969433747284,0.0053558459950951,1.0000011359688572,1.1359688572021298e-06,G_UNSTABLE_OR_NOT_RUN,False,NOT_FDTD_READY_G_UNSTABLE,G_UNSTABLE_MULTISTART_SINGLE_ROUTE,False,,,experimental/Si_Si_Wang-55C/fitting_grid_points.json,experimental/Si_Si_Wang-55C/raw_database_points.json,0.4,1.1,351,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Wang-55C_0.4_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Wang-55C_0.4_1.1um/run.log,OK,,VISNIR_ANY_Si_Wang-55C_0.4_1.1um
Si_Si_Wang-55C,Si,Si,Wang-55C,False,2,RP,RP,RP_M2,VF_RP_MS256_G075_3D_DX5,0.0003732676634162,0.0069391088424592,0.0003732676634162,0.0069391088424592,0.0037562522257751,1.0000024872003872,2.487200387202293e-06,G_UNSTABLE_OR_NOT_RUN,False,NOT_FDTD_READY_G_UNSTABLE,G_UNSTABLE_MULTISTART_SINGLE_ROUTE,False,,,experimental/Si_Si_Wang-55C/fitting_grid_points.json,experimental/Si_Si_Wang-55C/raw_database_points.json,0.4,1.1,351,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Wang-55C_0.4_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Wang-55C_0.4_1.1um/run.log,OK,,VISNIR_ANY_Si_Wang-55C_0.4_1.1um
Si_Si_Wang-55C,Si,Si,Wang-55C,False,3,RP,RP,RP_M3,VF_RP_MS256_G075_3D_DX5,0.000124133583332,0.0017783670291236,0.000124133583332,0.0017783670291236,0.0057436860638461,1.0000020241368677,2.0241368676732208e-06,G_UNSTABLE_OR_NOT_RUN,False,NOT_FDTD_READY_G_UNSTABLE,G_UNSTABLE_MULTISTART_SINGLE_ROUTE,False,,,experimental/Si_Si_Wang-55C/fitting_grid_points.json,experimental/Si_Si_Wang-55C/raw_database_points.json,0.4,1.1,351,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Wang-55C_0.4_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Wang-55C_0.4_1.1um/run.log,OK,,VISNIR_ANY_Si_Wang-55C_0.4_1.1um
Si_Si_Wang-55C,Si,Si,Wang-55C,False,4,RP,RP,RP_M4,VF_RP_MS256_G075_3D_DX5,0.0001147252328047,0.0020423477428866,0.0001147252328047,0.0020423477428866,0.0048047024515788,1.0006956181395552,0.0006956181395552,G_UNSTABLE_OR_NOT_RUN,False,NOT_FDTD_READY_G_UNSTABLE,G_UNSTABLE_MULTISTART_SINGLE_ROUTE,False,,,experimental/Si_Si_Wang-55C/fitting_grid_points.json,experimental/Si_Si_Wang-55C/raw_database_points.json,0.4,1.1,351,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Wang-55C_0.4_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Wang-55C_0.4_1.1um/run.log,OK,,VISNIR_ANY_Si_Wang-55C_0.4_1.1um
Si_Si_Wang-55C,Si,Si,Wang-55C,True,5,RP,RP,RP_M5,VF_RP_MS256_G075_3D_DX5,1.1231999398990171e-05,0.0002080465694835,1.1231999398990171e-05,0.0002080465694835,0.0052078298726313,1.000000993244066,9.932440661053477e-07,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/Si_Si_Wang-55C/RP_M5.json,model_curves/Si_Si_Wang-55C/RP_M5.json,experimental/Si_Si_Wang-55C/fitting_grid_points.json,experimental/Si_Si_Wang-55C/raw_database_points.json,0.4,1.1,351,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Wang-55C_0.4_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Wang-55C_0.4_1.1um/run.log,OK,,VISNIR_ANY_Si_Wang-55C_0.4_1.1um
Ta2O5_Ta2O5_Cheikh-amorphous-6.75-12-25,Ta2O5,Ta2O5,Cheikh-amorphous-6.75-12-25,True,1,RP,RP,RP_M1,VF_RP_MS256_G075_3D_DX5,0.0008605628437027,0.0045989489615661,0.0008604889603616,0.0045985647517004,1.0000000000000457e-07,1.0000000010310637,1.031063678880173e-09,G_STABLE,True,SELECTED_FDTD_READY,RESOLVED,True,models/Ta2O5_Ta2O5_Cheikh-amorphous-6.75-12-25/RP_M1.json,model_curves/Ta2O5_Ta2O5_Cheikh-amorphous-6.75-12-25/RP_M1.json,experimental/Ta2O5_Ta2O5_Cheikh-amorphous-6.75-12-25/fitting_grid_points.json,experimental/Ta2O5_Ta2O5_Cheikh-amorphous-6.75-12-25/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Ta2O5/VISNIR_ANY_Ta2O5_Cheikh-amorphous-6.75-12-25_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Ta2O5/VISNIR_ANY_Ta2O5_Cheikh-amorphous-6.75-12-25_0.3_1.1um/run.log,OK,,VISNIR_ANY_Ta2O5_Cheikh-amorphous-6.75-12-25_0.3_1.1um
Ta2O5_Ta2O5_Cheikh-amorphous-6.75-12-25,Ta2O5,Ta2O5,Cheikh-amorphous-6.75-12-25,False,2,RP,RP,RP_M2,VF_RP_MS256_G075_3D_DX5,5.9481978449362793e-05,0.0003204891394212,5.675068278209253e-05,0.0003061828278759,9.999999999830201e-08,1.0000000052227909,5.2227908664548295e-09,G_STABLE,True,FDTD_READY,RESOLVED,False,models/Ta2O5_Ta2O5_Cheikh-amorphous-6.75-12-25/RP_M2.json,model_curves/Ta2O5_Ta2O5_Cheikh-amorphous-6.75-12-25/RP_M2.json,experimental/Ta2O5_Ta2O5_Cheikh-amorphous-6.75-12-25/fitting_grid_points.json,experimental/Ta2O5_Ta2O5_Cheikh-amorphous-6.75-12-25/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Ta2O5/VISNIR_ANY_Ta2O5_Cheikh-amorphous-6.75-12-25_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Ta2O5/VISNIR_ANY_Ta2O5_Cheikh-amorphous-6.75-12-25_0.3_1.1um/run.log,OK,,VISNIR_ANY_Ta2O5_Cheikh-amorphous-6.75-12-25_0.3_1.1um
Ta2O5_Ta2O5_Cheikh-amorphous-6.75-12-25,Ta2O5,Ta2O5,Cheikh-amorphous-6.75-12-25,False,3,RP,RP,RP_M3,VF_RP_MS256_G075_3D_DX5,1.0736250816339374e-05,6.06044084618383e-05,7.484783229782466e-06,4.078410845283508e-05,1.0000000000049033e-07,1.0000000027967997,2.796799680737649e-09,G_STABLE,True,FDTD_READY,RESOLVED,False,models/Ta2O5_Ta2O5_Cheikh-amorphous-6.75-12-25/RP_M3.json,model_curves/Ta2O5_Ta2O5_Cheikh-amorphous-6.75-12-25/RP_M3.json,experimental/Ta2O5_Ta2O5_Cheikh-amorphous-6.75-12-25/fitting_grid_points.json,experimental/Ta2O5_Ta2O5_Cheikh-amorphous-6.75-12-25/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Ta2O5/VISNIR_ANY_Ta2O5_Cheikh-amorphous-6.75-12-25_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Ta2O5/VISNIR_ANY_Ta2O5_Cheikh-amorphous-6.75-12-25_0.3_1.1um/run.log,OK,,VISNIR_ANY_Ta2O5_Cheikh-amorphous-6.75-12-25_0.3_1.1um
Ta2O5_Ta2O5_Cheikh-amorphous-6.75-12-25,Ta2O5,Ta2O5,Cheikh-amorphous-6.75-12-25,False,4,RP,RP,RP_M4,VF_RP_MS256_G075_3D_DX5,3.551592889619242e-06,1.785097463624538e-05,3.267198593218504e-06,1.623366850571641e-05,9.999999998754628e-08,1.000000001050461,1.0504610514772141e-09,G_STABLE,True,FDTD_READY,RESOLVED,False,models/Ta2O5_Ta2O5_Cheikh-amorphous-6.75-12-25/RP_M4.json,model_curves/Ta2O5_Ta2O5_Cheikh-amorphous-6.75-12-25/RP_M4.json,experimental/Ta2O5_Ta2O5_Cheikh-amorphous-6.75-12-25/fitting_grid_points.json,experimental/Ta2O5_Ta2O5_Cheikh-amorphous-6.75-12-25/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Ta2O5/VISNIR_ANY_Ta2O5_Cheikh-amorphous-6.75-12-25_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Ta2O5/VISNIR_ANY_Ta2O5_Cheikh-amorphous-6.75-12-25_0.3_1.1um/run.log,OK,,VISNIR_ANY_Ta2O5_Cheikh-amorphous-6.75-12-25_0.3_1.1um
